symbol,name,trading_name ,sectoer,date,open,high,low,close,change,perc_Change,volume_traded ,value_traded,no_trades 
4170,Tourism Enterprise Co.,TECO,Consumer Discretionary,2020-03-19,17.14,17.88,17.0,17.48,0.28,1.63,428962.0,7510892.66,926.0
4170,Tourism Enterprise Co.,TECO,Consumer Discretionary,2020-03-18,17.0,17.54,16.96,17.2,0.22,1.3,318048.0,5485068.32,619.0
4170,Tourism Enterprise Co.,TECO,Consumer Discretionary,2020-03-17,16.46,17.58,16.46,16.98,0.58,3.54,468880.0,7991863.7,852.0
4170,Tourism Enterprise Co.,TECO,Consumer Discretionary,2020-03-16,18.0,18.0,16.34,16.4,-1.7,-9.39,223413.0,3805365.56,484.0
4170,Tourism Enterprise Co.,TECO,Consumer Discretionary,2020-03-15,19.0,19.18,18.04,18.1,-0.24,-1.31,215285.0,3974503.56,458.0
4170,Tourism Enterprise Co.,TECO,Consumer Discretionary,2020-03-12,17.92,19.0,17.92,18.34,-1.46,-7.37,234058.0,4313616.72,518.0
4170,Tourism Enterprise Co.,TECO,Consumer Discretionary,2020-03-11,20.7,21.28,19.6,19.8,-0.7,-3.41,486116.0,10007869.18,897.0
4170,Tourism Enterprise Co.,TECO,Consumer Discretionary,2020-03-10,19.12,20.5,18.9,20.5,1.86,9.98,357140.0,6991398.5,589.0
4170,Tourism Enterprise Co.,TECO,Consumer Discretionary,2020-03-09,18.64,19.0,18.64,18.64,-2.06,-9.95,246680.0,4612171.8,412.0
4170,Tourism Enterprise Co.,TECO,Consumer Discretionary,2020-03-08,21.1,21.5,20.7,20.7,-2.3,-10.0,247135.0,5164471.92,529.0
4290,Alkhaleej Training and Education Co.,ALKHALEEJ TRNG,Consumer Discretionary,2020-04-23,13.22,13.44,13.08,13.18,0.02,0.15,525811.0,7001303.3,633.0
4290,Alkhaleej Training and Education Co.,ALKHALEEJ TRNG,Consumer Discretionary,2020-04-22,13.0,13.18,12.94,13.16,-0.14,-1.05,289133.0,3777099.78,336.0
4290,Alkhaleej Training and Education Co.,ALKHALEEJ TRNG,Consumer Discretionary,2020-04-21,12.7,13.32,12.7,13.3,0.0,0.0,504737.0,6656051.0,469.0
4290,Alkhaleej Training and Education Co.,ALKHALEEJ TRNG,Consumer Discretionary,2020-04-20,13.0,13.3,13.0,13.3,0.2,1.53,574852.0,7562526.32,603.0
4290,Alkhaleej Training and Education Co.,ALKHALEEJ TRNG,Consumer Discretionary,2020-04-19,12.68,13.12,12.6,13.1,0.48,3.8,781149.0,10141024.74,914.0
4290,Alkhaleej Training and Education Co.,ALKHALEEJ TRNG,Consumer Discretionary,2020-04-16,12.96,12.96,12.6,12.62,-0.26,-2.02,255018.0,3243753.96,363.0
4290,Alkhaleej Training and Education Co.,ALKHALEEJ TRNG,Consumer Discretionary,2020-04-15,12.8,13.16,12.74,12.88,0.08,0.63,701359.0,9088023.16,846.0
4290,Alkhaleej Training and Education Co.,ALKHALEEJ TRNG,Consumer Discretionary,2020-04-14,12.64,12.8,12.44,12.8,0.24,1.91,177913.0,2251653.14,243.0
4290,Alkhaleej Training and Education Co.,ALKHALEEJ TRNG,Consumer Discretionary,2020-04-13,12.68,12.68,12.52,12.56,-0.1,-0.79,268605.0,3380390.14,255.0
4290,Alkhaleej Training and Education Co.,ALKHALEEJ TRNG,Consumer Discretionary,2020-04-12,12.8,12.8,12.54,12.66,0.02,0.16,302561.0,3834944.96,332.0
4290,Alkhaleej Training and Education Co.,ALKHALEEJ TRNG,Consumer Discretionary,2020-04-09,12.86,13.0,12.64,12.64,-0.16,-1.25,441066.0,5661845.34,365.0
4290,Alkhaleej Training and Education Co.,ALKHALEEJ TRNG,Consumer Discretionary,2020-04-08,12.98,13.0,12.78,12.8,-0.12,-0.93,526243.0,6773959.24,389.0
4290,Alkhaleej Training and Education Co.,ALKHALEEJ TRNG,Consumer Discretionary,2020-04-07,13.1,13.18,12.9,12.92,-0.08,-0.62,340371.0,4442279.26,360.0
4290,Alkhaleej Training and Education Co.,ALKHALEEJ TRNG,Consumer Discretionary,2020-04-06,12.76,13.0,12.7,13.0,0.32,2.52,235719.0,3046504.24,270.0
4290,Alkhaleej Training and Education Co.,ALKHALEEJ TRNG,Consumer Discretionary,2020-04-05,13.24,13.24,12.68,12.68,-0.4,-3.06,703553.0,9070297.94,591.0
4290,Alkhaleej Training and Education Co.,ALKHALEEJ TRNG,Consumer Discretionary,2020-04-02,13.08,13.4,13.02,13.08,0.04,0.31,342281.0,4515866.94,447.0
4290,Alkhaleej Training and Education Co.,ALKHALEEJ TRNG,Consumer Discretionary,2020-04-01,13.14,13.14,12.96,13.04,-0.1,-0.76,242240.0,3157966.4,264.0
4290,Alkhaleej Training and Education Co.,ALKHALEEJ TRNG,Consumer Discretionary,2020-03-31,13.1,13.28,13.02,13.14,0.04,0.31,384722.0,5061861.76,431.0
4290,Alkhaleej Training and Education Co.,ALKHALEEJ TRNG,Consumer Discretionary,2020-03-30,12.62,13.14,12.62,13.1,0.3,2.34,412595.0,5327146.02,404.0
4290,Alkhaleej Training and Education Co.,ALKHALEEJ TRNG,Consumer Discretionary,2020-03-29,12.82,12.98,12.6,12.8,-0.2,-1.54,248653.0,3191730.72,346.0
4290,Alkhaleej Training and Education Co.,ALKHALEEJ TRNG,Consumer Discretionary,2020-03-26,12.84,13.32,12.84,13.0,0.66,5.35,1622182.0,21192943.78,1337.0
4290,Alkhaleej Training and Education Co.,ALKHALEEJ TRNG,Consumer Discretionary,2020-03-25,12.5,12.7,11.7,12.34,-0.02,-0.16,1496155.0,18544984.14,1390.0
4290,Alkhaleej Training and Education Co.,ALKHALEEJ TRNG,Consumer Discretionary,2020-03-24,12.94,13.0,12.3,12.36,-0.42,-3.29,1588538.0,19844066.2,1120.0
4290,Alkhaleej Training and Education Co.,ALKHALEEJ TRNG,Consumer Discretionary,2020-03-23,12.9,13.1,12.76,12.78,-0.3,-2.29,405486.0,5219402.0,116.0
4290,Alkhaleej Training and Education Co.,ALKHALEEJ TRNG,Consumer Discretionary,2020-03-22,13.04,13.1,13.0,13.08,-0.16,-1.21,184310.0,2400373.66,139.0
4290,Alkhaleej Training and Education Co.,ALKHALEEJ TRNG,Consumer Discretionary,2020-03-19,13.3,13.68,13.04,13.24,-0.08,-0.6,186029.0,2470242.1,239.0
4290,Alkhaleej Training and Education Co.,ALKHALEEJ TRNG,Consumer Discretionary,2020-03-18,12.72,13.8,12.72,13.32,-0.48,-3.48,157382.0,2152224.6,221.0
4290,Alkhaleej Training and Education Co.,ALKHALEEJ TRNG,Consumer Discretionary,2020-03-17,13.5,14.2,13.5,13.8,-0.6,-4.17,256922.0,3559635.62,442.0
4290,Alkhaleej Training and Education Co.,ALKHALEEJ TRNG,Consumer Discretionary,2020-03-16,12.86,14.4,12.86,14.4,1.24,9.42,417082.0,5426935.38,59.0
4290,Alkhaleej Training and Education Co.,ALKHALEEJ TRNG,Consumer Discretionary,2020-03-15,13.08,13.58,13.08,13.16,-0.24,-1.79,116637.0,1542305.42,133.0
4290,Alkhaleej Training and Education Co.,ALKHALEEJ TRNG,Consumer Discretionary,2020-03-12,12.7,13.4,12.6,13.4,-0.5,-3.6,152468.0,1953029.74,155.0
4290,Alkhaleej Training and Education Co.,ALKHALEEJ TRNG,Consumer Discretionary,2020-03-11,14.0,14.2,13.9,13.9,-0.28,-1.97,246579.0,3452898.64,175.0
4290,Alkhaleej Training and Education Co.,ALKHALEEJ TRNG,Consumer Discretionary,2020-03-10,13.76,14.22,13.32,14.18,1.22,9.41,224955.0,3100890.84,198.0
4290,Alkhaleej Training and Education Co.,ALKHALEEJ TRNG,Consumer Discretionary,2020-03-09,12.7,13.1,12.68,12.96,-1.12,-7.95,195239.0,2505166.96,104.0
4290,Alkhaleej Training and Education Co.,ALKHALEEJ TRNG,Consumer Discretionary,2020-03-08,14.7,14.7,14.08,14.08,-1.56,-9.97,231173.0,3299297.74,212.0
4291,National Company for Learning and Education,NCLE,Consumer Discretionary,2020-04-23,31.4,31.85,31.15,31.55,0.55,1.77,166249.0,5249088.65,411.0
4291,National Company for Learning and Education,NCLE,Consumer Discretionary,2020-04-22,30.4,31.3,30.15,31.0,0.6,1.97,217174.0,6718821.95,476.0
4291,National Company for Learning and Education,NCLE,Consumer Discretionary,2020-04-21,29.8,31.0,29.3,30.4,-0.05,-0.16,244248.0,7425140.6,619.0
4291,National Company for Learning and Education,NCLE,Consumer Discretionary,2020-04-20,31.1,31.1,30.0,30.45,-0.55,-1.77,153903.0,4683035.95,438.0
4291,National Company for Learning and Education,NCLE,Consumer Discretionary,2020-04-19,31.0,31.6,30.85,31.0,0.3,0.98,234628.0,7336803.75,688.0
4291,National Company for Learning and Education,NCLE,Consumer Discretionary,2020-04-16,30.2,30.7,29.0,30.7,0.0,0.0,170556.0,5143317.4,476.0
4291,National Company for Learning and Education,NCLE,Consumer Discretionary,2020-04-15,32.0,32.0,30.55,30.7,-1.2,-3.76,254482.0,7979246.0,690.0
4291,National Company for Learning and Education,NCLE,Consumer Discretionary,2020-04-14,31.4,33.0,31.2,31.9,0.9,2.9,1027140.0,33104460.45,2083.0
4291,National Company for Learning and Education,NCLE,Consumer Discretionary,2020-04-13,30.6,31.3,30.2,31.0,0.6,1.97,347852.0,10773206.55,752.0
4291,National Company for Learning and Education,NCLE,Consumer Discretionary,2020-04-12,30.9,31.2,30.1,30.4,-0.35,-1.14,132888.0,4090334.05,301.0
4291,National Company for Learning and Education,NCLE,Consumer Discretionary,2020-04-09,31.0,31.2,30.65,30.75,-0.05,-0.16,123493.0,3810287.5,262.0
4291,National Company for Learning and Education,NCLE,Consumer Discretionary,2020-04-08,31.0,31.35,30.5,30.8,-0.15,-0.48,159752.0,4950776.8,456.0
4291,National Company for Learning and Education,NCLE,Consumer Discretionary,2020-04-07,30.6,31.4,30.0,30.95,0.55,1.81,382467.0,11806689.5,855.0
4291,National Company for Learning and Education,NCLE,Consumer Discretionary,2020-04-06,30.25,30.9,30.2,30.4,0.15,0.5,173697.0,5290557.05,444.0
4291,National Company for Learning and Education,NCLE,Consumer Discretionary,2020-04-05,31.05,31.3,30.2,30.25,-0.15,-0.49,164811.0,5052543.2,496.0
4291,National Company for Learning and Education,NCLE,Consumer Discretionary,2020-04-02,29.45,31.45,29.4,30.4,1.3,4.47,791974.0,24291048.9,1828.0
4291,National Company for Learning and Education,NCLE,Consumer Discretionary,2020-04-01,29.0,30.2,28.85,29.1,-0.4,-1.36,255770.0,7549577.55,735.0
4291,National Company for Learning and Education,NCLE,Consumer Discretionary,2020-03-31,27.65,29.8,27.65,29.5,1.85,6.69,672619.0,19448012.35,1532.0
4291,National Company for Learning and Education,NCLE,Consumer Discretionary,2020-03-30,27.8,28.25,27.45,27.65,-0.1,-0.36,240440.0,6659165.05,553.0
4291,National Company for Learning and Education,NCLE,Consumer Discretionary,2020-03-29,27.25,29.05,27.05,27.75,0.0,0.0,431870.0,12100645.25,876.0
4291,National Company for Learning and Education,NCLE,Consumer Discretionary,2020-03-26,27.6,28.0,27.5,27.75,0.55,2.02,279061.0,7731777.4,655.0
4291,National Company for Learning and Education,NCLE,Consumer Discretionary,2020-03-25,26.5,28.35,26.1,27.2,1.15,4.41,1833209.0,49662655.3,3831.0
4291,National Company for Learning and Education,NCLE,Consumer Discretionary,2020-03-24,26.2,26.6,25.2,26.05,0.45,1.76,1465639.0,37795428.75,3397.0
4291,National Company for Learning and Education,NCLE,Consumer Discretionary,2020-03-23,28.1,28.4,25.6,25.6,-2.8,-9.86,1244899.0,32452433.55,2463.0
4291,National Company for Learning and Education,NCLE,Consumer Discretionary,2020-03-22,30.6,30.7,27.7,28.4,-2.3,-7.49,807896.0,23308644.3,2297.0
4291,National Company for Learning and Education,NCLE,Consumer Discretionary,2020-03-19,31.5,32.0,30.5,30.7,-0.95,-3.0,768455.0,24120279.0,2061.0
4291,National Company for Learning and Education,NCLE,Consumer Discretionary,2020-03-18,33.4,34.5,31.65,31.65,-2.15,-6.36,493675.0,16384786.8,1491.0
4291,National Company for Learning and Education,NCLE,Consumer Discretionary,2020-03-17,31.7,34.4,31.7,33.8,1.9,5.96,575502.0,19308905.1,1792.0
4291,National Company for Learning and Education,NCLE,Consumer Discretionary,2020-03-16,31.55,33.7,31.4,31.9,-0.6,-1.85,371707.0,12197898.0,1332.0
4291,National Company for Learning and Education,NCLE,Consumer Discretionary,2020-03-15,33.2,34.4,32.4,32.5,0.5,1.56,476130.0,15770941.7,1302.0
4291,National Company for Learning and Education,NCLE,Consumer Discretionary,2020-03-12,31.5,33.4,31.5,32.0,-1.35,-4.05,253528.0,8207490.2,855.0
4291,National Company for Learning and Education,NCLE,Consumer Discretionary,2020-03-11,33.0,35.6,32.1,33.35,0.75,2.3,656912.0,22506404.8,1776.0
4291,National Company for Learning and Education,NCLE,Consumer Discretionary,2020-03-10,31.5,32.6,29.0,32.6,2.95,9.95,643687.0,20249761.45,1457.0
4291,National Company for Learning and Education,NCLE,Consumer Discretionary,2020-03-09,30.1,31.25,29.65,29.65,-3.25,-9.88,701403.0,21086015.9,1688.0
4291,National Company for Learning and Education,NCLE,Consumer Discretionary,2020-03-08,32.65,34.4,32.2,32.9,-2.65,-7.45,568881.0,18923288.95,1645.0
4292,Ataa Educational Co.,ATAA,Consumer Discretionary,2020-04-23,36.6,37.15,36.55,36.7,0.1,0.27,74202.0,2735280.1,195.0
4292,Ataa Educational Co.,ATAA,Consumer Discretionary,2020-04-22,36.95,37.2,36.2,36.6,0.05,0.14,86312.0,3179858.6,282.0
4292,Ataa Educational Co.,ATAA,Consumer Discretionary,2020-04-21,35.7,37.2,35.1,36.55,0.35,0.97,183839.0,6720255.6,421.0
4292,Ataa Educational Co.,ATAA,Consumer Discretionary,2020-04-20,36.5,36.5,36.0,36.2,0.25,0.7,209570.0,7555622.0,285.0
4292,Ataa Educational Co.,ATAA,Consumer Discretionary,2020-04-19,35.7,35.95,35.15,35.95,0.65,1.84,112875.0,4030427.8,275.0
4292,Ataa Educational Co.,ATAA,Consumer Discretionary,2020-04-16,35.35,36.1,35.0,35.3,-0.05,-0.14,88708.0,3130077.3,331.0
4292,Ataa Educational Co.,ATAA,Consumer Discretionary,2020-04-15,36.1,37.4,35.3,35.35,-1.2,-3.28,256863.0,9324754.5,829.0
4292,Ataa Educational Co.,ATAA,Consumer Discretionary,2020-04-14,34.7,36.95,34.7,36.55,2.05,5.94,422404.0,15306524.75,1190.0
4292,Ataa Educational Co.,ATAA,Consumer Discretionary,2020-04-13,34.0,35.0,33.2,34.5,0.9,2.68,104725.0,3573595.6,357.0
4292,Ataa Educational Co.,ATAA,Consumer Discretionary,2020-04-12,34.3,34.55,33.3,33.6,-1.2,-3.45,91767.0,3098612.6,305.0
4292,Ataa Educational Co.,ATAA,Consumer Discretionary,2020-04-09,35.0,35.05,34.15,34.8,-0.05,-0.14,84610.0,2928537.05,205.0
4292,Ataa Educational Co.,ATAA,Consumer Discretionary,2020-04-08,35.0,35.7,34.6,34.85,-0.7,-1.97,126361.0,4439330.5,292.0
4292,Ataa Educational Co.,ATAA,Consumer Discretionary,2020-04-07,33.8,35.55,33.5,35.55,1.95,5.8,249888.0,8599930.15,447.0
4292,Ataa Educational Co.,ATAA,Consumer Discretionary,2020-04-06,33.0,33.7,32.8,33.6,0.85,2.6,126498.0,4223238.15,268.0
4292,Ataa Educational Co.,ATAA,Consumer Discretionary,2020-04-05,33.3,33.3,32.3,32.75,0.25,0.77,206233.0,6791931.65,438.0
4292,Ataa Educational Co.,ATAA,Consumer Discretionary,2020-04-02,32.6,34.05,32.5,32.5,0.15,0.46,476213.0,15930137.1,974.0
4292,Ataa Educational Co.,ATAA,Consumer Discretionary,2020-04-01,32.95,33.3,32.35,32.35,-0.65,-1.97,141749.0,4624751.4,340.0
4292,Ataa Educational Co.,ATAA,Consumer Discretionary,2020-03-31,31.85,33.7,31.65,33.0,1.55,4.93,387157.0,12587510.3,816.0
4292,Ataa Educational Co.,ATAA,Consumer Discretionary,2020-03-30,31.95,32.0,31.3,31.45,-0.35,-1.1,160636.0,5087388.1,405.0
4292,Ataa Educational Co.,ATAA,Consumer Discretionary,2020-03-29,31.25,32.55,31.25,31.8,-0.15,-0.47,157468.0,5033000.0,384.0
4292,Ataa Educational Co.,ATAA,Consumer Discretionary,2020-03-26,31.8,32.0,31.15,31.95,0.8,2.57,148597.0,4713553.95,364.0
4292,Ataa Educational Co.,ATAA,Consumer Discretionary,2020-03-25,31.55,32.9,30.7,31.15,0.15,0.48,830189.0,26306979.5,1739.0
4292,Ataa Educational Co.,ATAA,Consumer Discretionary,2020-03-24,32.0,32.1,30.3,31.0,0.0,0.0,924476.0,28505043.75,1550.0
4292,Ataa Educational Co.,ATAA,Consumer Discretionary,2020-03-23,31.65,31.95,31.0,31.0,-1.5,-4.62,230865.0,7301048.1,287.0
4292,Ataa Educational Co.,ATAA,Consumer Discretionary,2020-03-22,32.6,33.0,31.85,32.5,-0.9,-2.69,445637.0,14402973.9,635.0
4292,Ataa Educational Co.,ATAA,Consumer Discretionary,2020-03-19,33.8,35.25,33.4,33.4,-0.6,-1.76,302519.0,10322448.5,933.0
4292,Ataa Educational Co.,ATAA,Consumer Discretionary,2020-03-18,36.5,36.5,33.7,34.0,-0.85,-2.44,176312.0,6166617.5,668.0
4292,Ataa Educational Co.,ATAA,Consumer Discretionary,2020-03-17,31.6,34.85,31.4,34.85,3.15,9.94,223712.0,7470312.1,461.0
4292,Ataa Educational Co.,ATAA,Consumer Discretionary,2020-03-16,31.9,33.1,31.05,31.7,-0.7,-2.16,240758.0,7733145.35,810.0
4292,Ataa Educational Co.,ATAA,Consumer Discretionary,2020-03-15,34.1,34.95,32.4,32.4,-0.65,-1.97,300734.0,10169459.6,809.0
4292,Ataa Educational Co.,ATAA,Consumer Discretionary,2020-03-12,32.9,34.2,32.9,33.05,-2.45,-6.9,165658.0,5567574.0,629.0
4292,Ataa Educational Co.,ATAA,Consumer Discretionary,2020-03-11,37.3,39.25,34.65,35.5,-0.7,-1.93,561043.0,20951718.5,1648.0
4292,Ataa Educational Co.,ATAA,Consumer Discretionary,2020-03-10,36.2,36.2,34.5,36.2,3.25,9.86,235146.0,8406165.05,528.0
4292,Ataa Educational Co.,ATAA,Consumer Discretionary,2020-03-09,33.2,34.5,31.6,32.95,-2.15,-6.13,268721.0,8844556.85,481.0
4292,Ataa Educational Co.,ATAA,Consumer Discretionary,2020-03-08,35.2,35.9,34.0,35.1,-2.3,-6.15,228247.0,8008244.75,659.0
6002,Herfy Food Services Co.,HERFY FOODS,Consumer Discretionary,2020-04-23,42.25,43.3,42.25,43.0,0.9,2.14,80653.0,3445177.45,354.0
6002,Herfy Food Services Co.,HERFY FOODS,Consumer Discretionary,2020-04-22,41.35,42.4,41.35,42.1,0.75,1.81,95415.0,4005569.35,313.0
6002,Herfy Food Services Co.,HERFY FOODS,Consumer Discretionary,2020-04-21,41.4,41.75,40.6,41.35,-1.1,-2.59,93500.0,3864691.2,487.0
6002,Herfy Food Services Co.,HERFY FOODS,Consumer Discretionary,2020-04-20,42.75,42.75,41.9,42.45,-0.3,-0.7,88366.0,3741527.85,515.0
6002,Herfy Food Services Co.,HERFY FOODS,Consumer Discretionary,2020-04-19,42.85,42.85,42.0,42.75,0.65,1.54,85239.0,3632106.65,348.0
6002,Herfy Food Services Co.,HERFY FOODS,Consumer Discretionary,2020-04-16,42.6,42.9,42.1,42.1,-0.45,-1.06,85339.0,3632055.85,576.0
6002,Herfy Food Services Co.,HERFY FOODS,Consumer Discretionary,2020-04-15,43.4,43.4,42.2,42.55,-0.85,-1.96,158811.0,6770026.75,638.0
6002,Herfy Food Services Co.,HERFY FOODS,Consumer Discretionary,2020-04-14,44.45,44.45,43.0,43.4,-0.8,-1.81,231821.0,10030546.7,710.0
6002,Herfy Food Services Co.,HERFY FOODS,Consumer Discretionary,2020-04-13,45.0,45.45,44.2,44.2,-0.8,-1.78,42981.0,1926636.35,253.0
6002,Herfy Food Services Co.,HERFY FOODS,Consumer Discretionary,2020-04-12,46.0,46.0,44.5,45.0,-1.0,-2.17,55364.0,2508417.2,287.0
6002,Herfy Food Services Co.,HERFY FOODS,Consumer Discretionary,2020-04-09,45.4,47.1,45.2,46.0,0.65,1.43,152088.0,6973910.0,489.0
6002,Herfy Food Services Co.,HERFY FOODS,Consumer Discretionary,2020-04-08,44.25,47.1,44.15,45.35,1.2,2.72,233459.0,10596726.25,713.0
6002,Herfy Food Services Co.,HERFY FOODS,Consumer Discretionary,2020-04-07,43.3,44.55,43.05,44.15,0.85,1.96,133440.0,5851907.2,477.0
6002,Herfy Food Services Co.,HERFY FOODS,Consumer Discretionary,2020-04-06,43.0,43.3,43.0,43.3,0.4,0.93,286396.0,12365204.7,333.0
6002,Herfy Food Services Co.,HERFY FOODS,Consumer Discretionary,2020-04-05,44.0,44.0,42.8,42.9,0.0,0.0,166339.0,7160368.85,510.0
6002,Herfy Food Services Co.,HERFY FOODS,Consumer Discretionary,2020-04-02,43.3,43.5,42.8,42.9,-0.1,-0.23,91723.0,3945934.55,491.0
6002,Herfy Food Services Co.,HERFY FOODS,Consumer Discretionary,2020-04-01,42.9,43.5,42.45,43.0,0.65,1.53,52292.0,2253660.5,238.0
6002,Herfy Food Services Co.,HERFY FOODS,Consumer Discretionary,2020-03-31,41.75,42.35,41.75,42.35,1.0,2.42,52367.0,2204734.95,234.0
6002,Herfy Food Services Co.,HERFY FOODS,Consumer Discretionary,2020-03-30,41.3,41.5,41.25,41.35,0.1,0.24,40220.0,1663213.95,207.0
6002,Herfy Food Services Co.,HERFY FOODS,Consumer Discretionary,2020-03-29,41.2,41.65,41.05,41.25,0.0,0.0,45573.0,1880463.75,253.0
6002,Herfy Food Services Co.,HERFY FOODS,Consumer Discretionary,2020-03-26,41.45,41.45,41.1,41.25,0.25,0.61,131220.0,5418645.65,210.0
6002,Herfy Food Services Co.,HERFY FOODS,Consumer Discretionary,2020-03-25,42.0,42.2,40.3,41.0,-0.5,-1.2,114576.0,4772059.1,533.0
6002,Herfy Food Services Co.,HERFY FOODS,Consumer Discretionary,2020-03-24,41.9,42.0,41.45,41.5,0.45,1.1,161317.0,6730521.2,424.0
6002,Herfy Food Services Co.,HERFY FOODS,Consumer Discretionary,2020-03-23,43.1,43.1,41.0,41.05,-2.05,-4.76,155605.0,6497383.0,549.0
6002,Herfy Food Services Co.,HERFY FOODS,Consumer Discretionary,2020-03-22,42.0,43.1,42.0,43.1,-0.35,-0.81,32436.0,1384935.1,182.0
6002,Herfy Food Services Co.,HERFY FOODS,Consumer Discretionary,2020-03-19,42.0,43.45,41.95,43.45,1.45,3.45,94592.0,4027510.9,479.0
6002,Herfy Food Services Co.,HERFY FOODS,Consumer Discretionary,2020-03-18,41.5,42.6,41.5,42.0,0.05,0.12,63954.0,2692714.7,241.0
6002,Herfy Food Services Co.,HERFY FOODS,Consumer Discretionary,2020-03-17,41.0,42.1,40.8,41.95,0.95,2.32,72943.0,3037334.8,304.0
6002,Herfy Food Services Co.,HERFY FOODS,Consumer Discretionary,2020-03-16,41.5,41.7,41.0,41.0,-2.1,-4.87,869140.0,36080970.25,513.0
6002,Herfy Food Services Co.,HERFY FOODS,Consumer Discretionary,2020-03-15,44.0,44.0,42.55,43.1,-0.2,-0.46,92553.0,3741074.15,237.0
6002,Herfy Food Services Co.,HERFY FOODS,Consumer Discretionary,2020-03-12,42.9,44.0,42.9,43.3,-1.2,-2.7,367924.0,15900193.85,714.0
6002,Herfy Food Services Co.,HERFY FOODS,Consumer Discretionary,2020-03-11,46.8,46.85,43.85,44.5,-2.3,-4.91,99472.0,4585600.4,319.0
6002,Herfy Food Services Co.,HERFY FOODS,Consumer Discretionary,2020-03-10,45.0,46.8,43.95,46.8,4.25,9.99,108538.0,4910896.6,517.0
6002,Herfy Food Services Co.,HERFY FOODS,Consumer Discretionary,2020-03-09,45.0,45.0,42.1,42.55,-4.15,-8.89,130426.0,5619013.5,442.0
6002,Herfy Food Services Co.,HERFY FOODS,Consumer Discretionary,2020-03-08,48.0,48.0,46.0,46.7,-2.9,-5.85,170924.0,8060965.05,365.0
6012,Raydan Food Co.,RAYDAN,Consumer Discretionary,2020-04-23,13.42,13.5,13.38,13.4,0.02,0.15,262564.0,3531015.74,300.0
6012,Raydan Food Co.,RAYDAN,Consumer Discretionary,2020-04-22,13.2,13.44,13.2,13.38,0.04,0.3,308417.0,4100318.72,353.0
6012,Raydan Food Co.,RAYDAN,Consumer Discretionary,2020-04-21,13.6,13.6,13.34,13.34,-0.34,-2.49,170448.0,2293199.88,325.0
6012,Raydan Food Co.,RAYDAN,Consumer Discretionary,2020-04-20,13.4,13.68,13.32,13.68,0.32,2.4,302512.0,4086180.64,521.0
6012,Raydan Food Co.,RAYDAN,Consumer Discretionary,2020-04-19,13.46,13.48,13.36,13.36,0.04,0.3,147068.0,1969088.26,284.0
6012,Raydan Food Co.,RAYDAN,Consumer Discretionary,2020-04-16,13.7,13.7,13.3,13.32,-0.38,-2.77,276566.0,3707018.72,467.0
6012,Raydan Food Co.,RAYDAN,Consumer Discretionary,2020-04-15,13.8,13.96,13.6,13.7,0.1,0.74,947575.0,13048672.76,1106.0
6012,Raydan Food Co.,RAYDAN,Consumer Discretionary,2020-04-14,13.46,13.76,13.46,13.6,0.14,1.04,527698.0,7177440.24,729.0
6012,Raydan Food Co.,RAYDAN,Consumer Discretionary,2020-04-13,13.3,13.52,13.12,13.46,0.32,2.44,783928.0,10486419.16,1021.0
6012,Raydan Food Co.,RAYDAN,Consumer Discretionary,2020-04-12,13.6,13.6,13.0,13.14,-0.46,-3.38,562231.0,7390289.04,825.0
6012,Raydan Food Co.,RAYDAN,Consumer Discretionary,2020-04-09,13.8,14.16,13.0,13.6,-0.2,-1.45,917985.0,12746538.38,975.0
6012,Raydan Food Co.,RAYDAN,Consumer Discretionary,2020-04-08,12.7,13.8,12.6,13.8,1.1,8.66,810263.0,10831569.7,1133.0
6012,Raydan Food Co.,RAYDAN,Consumer Discretionary,2020-04-07,12.7,12.82,12.6,12.7,0.02,0.16,212056.0,2698704.2,363.0
6012,Raydan Food Co.,RAYDAN,Consumer Discretionary,2020-04-06,12.4,12.9,12.4,12.68,0.34,2.76,527782.0,6714126.44,724.0
6012,Raydan Food Co.,RAYDAN,Consumer Discretionary,2020-04-05,12.7,12.7,12.34,12.34,-0.22,-1.75,194316.0,2440851.74,286.0
6012,Raydan Food Co.,RAYDAN,Consumer Discretionary,2020-04-02,12.34,12.8,12.34,12.56,0.16,1.29,264708.0,3333284.66,371.0
6012,Raydan Food Co.,RAYDAN,Consumer Discretionary,2020-04-01,12.44,12.44,12.3,12.4,-0.1,-0.8,101684.0,1259675.06,178.0
6012,Raydan Food Co.,RAYDAN,Consumer Discretionary,2020-03-31,12.38,12.7,12.26,12.5,0.1,0.81,347271.0,4349675.22,412.0
6012,Raydan Food Co.,RAYDAN,Consumer Discretionary,2020-03-30,12.1,12.48,11.96,12.4,0.44,3.68,416698.0,5077024.48,398.0
6012,Raydan Food Co.,RAYDAN,Consumer Discretionary,2020-03-29,11.9,12.2,11.5,11.96,0.0,0.0,359724.0,4296558.02,385.0
6012,Raydan Food Co.,RAYDAN,Consumer Discretionary,2020-03-26,12.54,12.6,11.84,11.96,-0.24,-1.97,512889.0,6216361.7,597.0
6012,Raydan Food Co.,RAYDAN,Consumer Discretionary,2020-03-25,12.6,13.08,12.06,12.2,-0.26,-2.09,325369.0,4108796.66,450.0
6012,Raydan Food Co.,RAYDAN,Consumer Discretionary,2020-03-24,11.72,12.48,11.72,12.46,0.96,8.35,238151.0,2891003.66,334.0
